N,y,q,r,y_digits,q_digits,q_norm,q_bin,y_six_digits,exact,correct_digits,valid_digits
377,36956,98,10,5,2,0.2606383,Q25_50,False,0,0,2
377,55733,147,314,5,3,0.39095745,Q25_50,False,0,0,3
377,63993,169,280,5,3,0.44946809,Q25_50,False,0,1,3
377,83596,221,279,5,3,0.58776596,Q50_75,False,0,0,3
377,67418,178,312,5,3,0.47340426,Q25_50,False,0,0,3
377,17260,45,295,5,2,0.11968085,Q0_25,False,0,0,3
377,51812,137,163,5,3,0.3643617,Q25_50,False,1,3,3
377,88215,233,374,5,3,0.61968085,Q50_75,False,0,0,3
377,18315,48,219,5,2,0.12765957,Q0_25,False,0,0,3
377,94806,251,179,5,3,0.66755319,Q50_75,False,0,2,3
377,105437,279,254,6,3,0.74202128,Q50_75,True,0,1,3
377,77560,205,275,5,3,0.54521277,Q50_75,False,0,1,3
377,47653,126,151,5,3,0.33510638,Q25_50,False,0,2,3
377,2984,7,345,4,1,0.01861702,Q0_25,False,0,0,3
377,72764,193,3,5,3,0.51329787,Q50_75,False,0,0,1
377,76875,203,344,5,3,0.53989362,Q50_75,False,0,0,3
377,43745,116,13,5,3,0.30851064,Q25_50,False,0,0,2
377,6366,16,334,4,2,0.04255319,Q0_25,False,0,0,3
377,27578,73,57,5,2,0.19414894,Q0_25,False,0,0,2
377,53620,142,86,5,3,0.37765957,Q25_50,False,0,0,2
377,26299,69,286,5,2,0.18351064,Q0_25,False,0,1,3
377,130531,346,89,6,3,0.92021277,Q75_100,True,0,1,2
377,38926,103,95,5,3,0.27393617,Q25_50,False,0,1,2
377,136650,362,176,6,3,0.96276596,Q75_100,True,0,1,3
377,52854,140,74,5,3,0.37234043,Q25_50,False,0,0,2
377,41033,108,317,5,3,0.28723404,Q25_50,False,0,0,3
377,41857,111,10,5,3,0.29521277,Q25_50,False,0,0,2
377,58034,153,353,5,3,0.40691489,Q25_50,False,0,0,3
377,1237,3,106,4,1,0.00797872,Q0_25,False,0,0,3
377,44437,117,328,5,3,0.31117021,Q25_50,False,0,1,3
377,56155,148,359,5,3,0.39361702,Q25_50,False,0,0,3
377,42712,113,111,5,3,0.30053191,Q25_50,False,0,1,3
377,67443,178,337,5,3,0.47340426,Q25_50,False,0,0,3
377,127346,337,297,6,3,0.8962766,Q75_100,True,0,0,3
377,88129,233,288,5,3,0.61968085,Q50_75,False,0,0,3
377,61182,162,108,5,3,0.43085106,Q25_50,False,0,1,3
377,34782,92,98,5,2,0.24468085,Q0_25,False,0,0,2
377,59661,158,95,5,3,0.42021277,Q25_50,False,0,0,2
377,80586,213,285,5,3,0.56648936,Q50_75,False,0,1,3
377,60952,161,255,5,3,0.42819149,Q25_50,False,0,1,3
377,62456,165,251,5,3,0.43882979,Q25_50,False,0,2,3
377,24136,64,8,5,2,0.17021277,Q0_25,False,0,0,1
377,43299,114,321,5,3,0.30319149,Q25_50,False,0,1,3
377,21877,58,11,5,2,0.15425532,Q0_25,False,0,0,2
377,117105,310,235,6,3,0.82446809,Q75_100,True,0,0,3
377,3070,8,54,4,1,0.0212766,Q0_25,False,0,0,2
377,35638,94,200,5,2,0.25,Q25_50,False,0,2,3
377,65117,172,273,5,3,0.45744681,Q25_50,False,0,0,3
377,89745,238,19,5,3,0.63297872,Q50_75,False,0,1,2
377,72561,192,177,5,3,0.5106383,Q50_75,False,0,2,3
377,77969,206,307,5,3,0.54787234,Q50_75,False,0,0,3
377,105319,279,136,6,3,0.74202128,Q50_75,True,0,1,3
377,132218,350,268,6,3,0.93085106,Q75_100,True,0,2,3
377,138084,366,102,6,3,0.97340426,Q75_100,True,0,0,3
377,116810,309,317,6,3,0.82180851,Q75_100,True,0,1,3
377,10242,27,63,5,2,0.07180851,Q0_25,False,0,1,2
377,114270,303,39,6,3,0.80585106,Q75_100,True,0,0,2
377,101365,268,329,6,3,0.71276596,Q50_75,True,0,0,3
377,77820,206,158,5,3,0.54787234,Q50_75,False,0,2,3
377,31847,84,179,5,2,0.22340426,Q0_25,False,0,2,3
377,72077,191,70,5,3,0.50797872,Q50_75,False,0,1,2
377,25103,66,221,5,2,0.17553191,Q0_25,False,0,1,3
377,90794,240,314,5,3,0.63829787,Q50_75,False,0,1,3
377,79089,209,296,5,3,0.55585106,Q50_75,False,0,0,3
377,27803,73,282,5,2,0.19414894,Q0_25,False,0,0,3
377,91298,242,64,5,3,0.64361702,Q50_75,False,0,1,2
377,18140,48,44,5,2,0.12765957,Q0_25,False,0,0,2
377,2589,6,327,4,1,0.01595745,Q0_25,False,0,0,3
377,90650,240,170,5,3,0.63829787,Q50_75,False,0,1,3
377,119262,316,130,6,3,0.84042553,Q75_100,True,0,0,3
377,127491,338,65,6,3,0.89893617,Q75_100,True,0,1,2
377,4301,11,154,4,2,0.02925532,Q0_25,False,0,1,3
377,140347,372,103,6,3,0.9893617,Q75_100,True,0,0,3
377,19821,52,217,5,2,0.13829787,Q0_25,False,0,1,3
377,13807,36,235,5,2,0.09574468,Q0_25,False,0,1,3
377,91307,242,73,5,3,0.64361702,Q50_75,False,0,0,2
377,11144,29,211,5,2,0.07712766,Q0_25,False,0,2,3
377,131673,349,100,6,3,0.92819149,Q75_100,True,0,1,3
377,1677,4,169,4,1,0.0106383,Q0_25,False,0,0,3
377,118896,315,141,6,3,0.83776596,Q75_100,True,0,2,3
377,116648,309,155,6,3,0.82180851,Q75_100,True,0,1,3
377,140582,372,338,6,3,0.9893617,Q75_100,True,0,0,3
377,105413,279,230,6,3,0.74202128,Q50_75,True,0,0,3
377,18064,47,345,5,2,0.125,Q0_25,False,0,0,3
377,2347,6,85,4,1,0.01595745,Q0_25,False,0,0,2
377,124614,330,204,6,3,0.87765957,Q75_100,True,0,0,3
377,141602,375,227,6,3,0.99734043,Q75_100,True,0,1,3
377,7026,18,240,4,2,0.04787234,Q0_25,False,0,0,3
377,39404,104,196,5,3,0.27659574,Q25_50,False,0,1,3
377,136303,361,206,6,3,0.96010638,Q75_100,True,0,0,3
377,41676,110,206,5,3,0.29255319,Q25_50,False,0,0,3
377,115406,306,44,6,3,0.81382979,Q75_100,True,0,1,2
377,87698,232,234,5,3,0.61702128,Q50_75,False,0,0,3
377,77675,206,13,5,3,0.54787234,Q50_75,False,0,0,2
377,112036,297,67,6,3,0.78989362,Q75_100,True,0,0,2
377,16968,45,3,5,2,0.11968085,Q0_25,False,0,0,1
377,48141,127,262,5,3,0.33776596,Q25_50,False,0,1,3
377,6645,17,236,4,2,0.04521277,Q0_25,False,0,0,3
377,116390,308,274,6,3,0.81914894,Q75_100,True,0,2,3
377,47741,126,239,5,3,0.33510638,Q25_50,False,0,0,3
377,113744,301,267,6,3,0.80053191,Q75_100,True,0,0,3
377,61663,163,212,5,3,0.43351064,Q25_50,False,0,2,3
377,54776,145,111,5,3,0.3856383,Q25_50,False,0,1,3
377,53244,141,87,5,3,0.375,Q25_50,False,0,0,2
377,60739,161,42,5,3,0.42819149,Q25_50,False,0,0,2
377,87349,231,262,5,3,0.6143617,Q50_75,False,0,0,3
377,88935,235,340,5,3,0.625,Q50_75,False,0,0,3
377,90684,240,204,5,3,0.63829787,Q50_75,False,0,2,3
377,25295,67,36,5,2,0.17819149,Q0_25,False,0,0,2
377,99433,263,282,5,3,0.69946809,Q50_75,False,0,1,3
377,7497,19,334,4,2,0.05053191,Q0_25,False,0,0,3
377,122392,324,244,6,3,0.86170213,Q75_100,True,0,1,3
377,95823,254,65,5,3,0.67553191,Q50_75,False,0,1,2
377,130752,346,310,6,3,0.92021277,Q75_100,True,0,1,3
377,130884,347,65,6,3,0.92287234,Q75_100,True,0,0,2
377,89798,238,72,5,3,0.63297872,Q50_75,False,0,0,2
377,67608,179,125,5,3,0.47606383,Q25_50,False,0,1,3
377,32506,86,84,5,2,0.2287234,Q0_25,False,0,0,2
377,79078,209,285,5,3,0.55585106,Q50_75,False,0,0,3
377,80206,212,282,5,3,0.56382979,Q50_75,False,0,1,3
377,105903,280,343,6,3,0.74468085,Q50_75,True,0,0,3
377,113220,300,120,6,3,0.79787234,Q75_100,True,0,0,3
377,112206,297,237,6,3,0.78989362,Q75_100,True,0,1,3
377,46529,123,158,5,3,0.32712766,Q25_50,False,0,2,3
377,98831,262,57,5,3,0.69680851,Q50_75,False,0,0,2
377,54319,144,31,5,3,0.38297872,Q25_50,False,0,1,2
377,84509,224,61,5,3,0.59574468,Q50_75,False,1,2,2
377,112435,298,89,6,3,0.79255319,Q75_100,True,0,0,2
377,120669,320,29,6,3,0.85106383,Q75_100,True,0,1,2
377,11069,29,136,5,2,0.07712766,Q0_25,False,0,1,3
377,28319,75,44,5,2,0.19946809,Q0_25,False,0,0,2
377,104609,277,180,6,3,0.73670213,Q50_75,True,0,0,3
377,120674,320,34,6,3,0.85106383,Q75_100,True,0,0,2
377,121931,323,160,6,3,0.85904255,Q75_100,True,0,0,3
377,29353,77,324,5,2,0.20478723,Q0_25,False,0,0,3
377,120921,320,281,6,3,0.85106383,Q75_100,True,0,1,3
377,70179,186,57,5,3,0.49468085,Q25_50,False,0,0,2
377,63646,168,310,5,3,0.44680851,Q25_50,False,0,0,3
377,112596,298,250,6,3,0.79255319,Q75_100,True,0,1,3
377,128958,342,24,6,3,0.90957447,Q75_100,True,0,0,2
377,127681,338,255,6,3,0.89893617,Q75_100,True,0,0,3
377,13389,35,194,5,2,0.09308511,Q0_25,False,0,1,3
377,14724,39,21,5,2,0.1037234,Q0_25,False,0,0,2
377,17721,47,2,5,2,0.125,Q0_25,False,0,0,1
377,7511,19,348,4,2,0.05053191,Q0_25,False,0,1,3
377,5062,13,161,4,2,0.03457447,Q0_25,False,0,0,3
377,69371,184,3,5,3,0.4893617,Q25_50,False,0,0,1
377,2842,7,203,4,1,0.01861702,Q0_25,False,0,1,3
377,44862,118,376,5,3,0.31382979,Q25_50,False,0,0,3
377,110365,292,281,6,3,0.77659574,Q75_100,True,0,1,3
377,107410,284,342,6,3,0.75531915,Q75_100,True,0,0,3
377,72499,192,115,5,3,0.5106383,Q50_75,False,0,2,3
377,56405,149,232,5,3,0.3962766,Q25_50,False,0,1,3
377,53550,142,16,5,3,0.37765957,Q25_50,False,0,0,2
377,120136,318,250,6,3,0.84574468,Q75_100,True,0,1,3
377,131708,349,135,6,3,0.92819149,Q75_100,True,0,1,3
377,22442,59,199,5,2,0.15691489,Q0_25,False,0,1,3
377,105888,280,328,6,3,0.74468085,Q50_75,True,0,0,3
377,134949,357,360,6,3,0.94946809,Q75_100,True,0,0,3
377,67557,179,74,5,3,0.47606383,Q25_50,False,0,1,2
377,63809,169,96,5,3,0.44946809,Q25_50,False,0,0,2
377,23252,61,255,5,2,0.16223404,Q0_25,False,0,1,3
377,22860,60,240,5,2,0.15957447,Q0_25,False,0,0,3
377,101648,269,235,6,3,0.71542553,Q50_75,True,0,1,3
377,43248,114,270,5,3,0.30319149,Q25_50,False,0,0,3
377,133782,354,324,6,3,0.94148936,Q75_100,True,0,1,3
377,67974,180,114,5,3,0.4787234,Q25_50,False,0,0,3
377,90435,239,332,5,3,0.6356383,Q50_75,False,0,0,3
377,5035,13,134,4,2,0.03457447,Q0_25,False,0,1,3
377,87325,231,238,5,3,0.6143617,Q50_75,False,0,0,3
377,133109,353,28,6,3,0.93882979,Q75_100,True,0,0,2
377,100074,265,169,6,3,0.70478723,Q50_75,True,0,0,3
377,58990,156,178,5,3,0.41489362,Q25_50,False,0,1,3
377,132090,350,140,6,3,0.93085106,Q75_100,True,0,0,3
377,50771,134,253,5,3,0.35638298,Q25_50,False,0,1,3
377,13011,34,193,5,2,0.09042553,Q0_25,False,0,2,3
377,1614,4,106,4,1,0.0106383,Q0_25,False,0,0,3
377,88991,236,19,5,3,0.62765957,Q50_75,False,0,0,2
377,100746,267,87,6,3,0.71010638,Q50_75,True,0,0,2
377,104098,276,46,6,3,0.73404255,Q50_75,True,0,1,2
377,26814,71,47,5,2,0.18882979,Q0_25,False,0,0,2
377,133994,355,159,6,3,0.94414894,Q75_100,True,0,0,3
377,94069,249,196,5,3,0.66223404,Q50_75,False,0,2,3
377,103917,275,242,6,3,0.73138298,Q50_75,True,0,1,3
377,95443,253,62,5,3,0.67287234,Q50_75,False,0,1,2
377,80029,212,105,5,3,0.56382979,Q50_75,False,0,1,3
377,85131,225,306,5,3,0.59840426,Q50_75,False,0,0,3
377,60536,160,216,5,3,0.42553191,Q25_50,False,0,1,3
377,110701,293,240,6,3,0.77925532,Q75_100,True,0,0,3
377,59593,158,27,5,3,0.42021277,Q25_50,False,0,0,2
377,102305,271,138,6,3,0.72074468,Q50_75,True,0,0,3
377,41694,110,224,5,3,0.29255319,Q25_50,False,0,2,3
377,138413,367,54,6,3,0.97606383,Q75_100,True,0,0,2
377,22991,60,371,5,2,0.15957447,Q0_25,False,0,1,3
377,17697,46,355,5,2,0.12234043,Q0_25,False,0,0,3
377,16461,43,250,5,2,0.1143617,Q0_25,False,0,1,3
377,114396,303,165,6,3,0.80585106,Q75_100,True,0,2,3
377,104716,277,287,6,3,0.73670213,Q50_75,True,0,0,3
377,139730,370,240,6,3,0.98404255,Q75_100,True,0,1,3
377,60356,160,36,5,3,0.42553191,Q25_50,False,0,0,2
377,5194,13,293,4,2,0.03457447,Q0_25,False,0,1,3
377,41055,108,339,5,3,0.28723404,Q25_50,False,0,0,3
377,92909,246,167,5,3,0.65425532,Q50_75,False,0,2,3
377,63572,168,236,5,3,0.44680851,Q25_50,False,0,0,3
377,11797,31,110,5,2,0.08244681,Q0_25,False,0,1,3
377,84926,225,101,5,3,0.59840426,Q50_75,False,0,1,3
377,59425,157,236,5,3,0.41755319,Q25_50,False,0,0,3
377,71890,190,260,5,3,0.50531915,Q50_75,False,0,1,3
377,128072,339,269,6,3,0.90159574,Q75_100,True,0,1,3
377,111719,296,127,6,3,0.78723404,Q75_100,True,0,1,3
377,47407,125,282,5,3,0.33244681,Q25_50,False,0,0,3
377,133585,354,127,6,3,0.94148936,Q75_100,True,0,0,3
377,30576,81,39,5,2,0.21542553,Q0_25,False,0,0,2
377,122940,326,38,6,3,0.86702128,Q75_100,True,0,0,2
377,18404,48,308,5,2,0.12765957,Q0_25,False,0,0,3
377,110674,293,213,6,3,0.77925532,Q75_100,True,0,2,3
377,120566,319,303,6,3,0.84840426,Q75_100,True,0,0,3
377,131733,349,160,6,3,0.92819149,Q75_100,True,0,2,3
377,61384,162,310,5,3,0.43085106,Q25_50,False,0,0,3
377,11053,29,120,5,2,0.07712766,Q0_25,False,0,2,3
377,56313,149,140,5,3,0.3962766,Q25_50,False,0,1,3
377,69160,183,169,5,3,0.48670213,Q25_50,False,0,1,3
377,53546,142,12,5,3,0.37765957,Q25_50,False,0,0,2
377,134362,356,150,6,3,0.94680851,Q75_100,True,0,1,3
377,60153,159,210,5,3,0.42287234,Q25_50,False,0,0,3
377,130392,345,327,6,3,0.91755319,Q75_100,True,0,0,3
377,25034,66,152,5,2,0.17553191,Q0_25,False,0,1,3
377,106237,281,300,6,3,0.74734043,Q50_75,True,0,0,3
377,126112,334,194,6,3,0.88829787,Q75_100,True,0,0,3
377,11257,29,324,5,2,0.07712766,Q0_25,False,0,0,3
377,48818,129,185,5,3,0.34308511,Q25_50,False,0,1,3
377,73146,194,8,5,3,0.51595745,Q50_75,False,0,0,1
377,1517,4,9,4,1,0.0106383,Q0_25,False,0,0,1
377,127577,338,151,6,3,0.89893617,Q75_100,True,0,1,3
377,72592,192,208,5,3,0.5106383,Q50_75,False,0,0,3
377,26344,69,331,5,2,0.18351064,Q0_25,False,0,0,3
377,70838,187,339,5,3,0.49734043,Q25_50,False,0,1,3
377,138648,367,289,6,3,0.97606383,Q75_100,True,0,0,3
377,31681,84,13,5,2,0.22340426,Q0_25,False,0,0,2
377,81327,215,272,5,3,0.57180851,Q50_75,False,0,1,3
377,94530,250,280,5,3,0.66489362,Q50_75,False,0,1,3
377,49571,131,184,5,3,0.34840426,Q25_50,False,0,2,3
377,33896,89,343,5,2,0.23670213,Q0_25,False,0,0,3
377,74422,197,153,5,3,0.52393617,Q50_75,False,0,2,3
377,85823,227,244,5,3,0.6037234,Q50_75,False,0,1,3
377,124410,330,0,6,3,0.87765957,Q75_100,True,0,0,1
377,129797,344,109,6,3,0.91489362,Q75_100,True,0,0,3
377,95658,253,277,5,3,0.67287234,Q50_75,False,0,1,3
377,20540,54,182,5,2,0.14361702,Q0_25,False,0,2,3
377,8695,23,24,4,2,0.06117021,Q0_25,False,0,0,2
377,37203,98,257,5,2,0.2606383,Q25_50,False,0,1,3
377,35590,94,152,5,2,0.25,Q25_50,False,0,0,3
377,12102,32,38,5,2,0.08510638,Q0_25,False,0,0,2
377,94622,250,372,5,3,0.66489362,Q50_75,False,0,0,3
377,110352,292,268,6,3,0.77659574,Q75_100,True,0,1,3
377,41324,109,231,5,3,0.28989362,Q25_50,False,0,2,3
377,14208,37,259,5,2,0.09840426,Q0_25,False,0,0,3
377,134636,357,47,6,3,0.94946809,Q75_100,True,0,0,2
377,141547,375,172,6,3,0.99734043,Q75_100,True,0,1,3
377,4204,11,57,4,2,0.02925532,Q0_25,False,0,0,2
377,106063,281,126,6,3,0.74734043,Q50_75,True,0,0,3
377,2975,7,336,4,1,0.01861702,Q0_25,False,0,0,3
377,58073,154,15,5,3,0.40957447,Q25_50,False,0,0,2
377,112812,299,89,6,3,0.79521277,Q75_100,True,0,0,2
377,53642,142,108,5,3,0.37765957,Q25_50,False,0,0,3
377,98334,260,314,5,3,0.69148936,Q50_75,False,0,0,3
377,28978,76,326,5,2,0.20212766,Q0_25,False,0,0,3
377,69453,184,85,5,3,0.4893617,Q25_50,False,0,0,2
377,38853,103,22,5,3,0.27393617,Q25_50,False,0,0,2
377,41001,108,285,5,3,0.28723404,Q25_50,False,0,0,3
377,91872,243,261,5,3,0.6462766,Q50_75,False,0,2,3
377,9503,25,78,4,2,0.06648936,Q0_25,False,0,0,2
377,118643,314,265,6,3,0.83510638,Q75_100,True,0,0,3
377,43824,116,92,5,3,0.30851064,Q25_50,False,0,0,2
377,110326,292,242,6,3,0.77659574,Q75_100,True,0,0,3
377,107128,284,60,6,3,0.75531915,Q75_100,True,1,2,2
377,141384,375,9,6,3,0.99734043,Q75_100,True,0,0,1
377,13973,37,24,5,2,0.09840426,Q0_25,False,0,0,2
377,58530,155,95,5,3,0.41223404,Q25_50,False,0,1,2
377,1842,4,334,4,1,0.0106383,Q0_25,False,0,1,3
377,128877,341,320,6,3,0.90691489,Q75_100,True,0,0,3
377,88578,234,360,5,3,0.62234043,Q50_75,False,0,1,3
377,89201,236,229,5,3,0.62765957,Q50_75,False,0,0,3
377,39276,104,68,5,3,0.27659574,Q25_50,False,0,1,2
377,119591,317,82,6,3,0.84308511,Q75_100,True,0,0,2
377,99011,262,237,5,3,0.69680851,Q50_75,False,0,1,3
377,117064,310,194,6,3,0.82446809,Q75_100,True,0,0,3
377,100678,267,19,6,3,0.71010638,Q50_75,True,0,1,2
377,1569,4,61,4,1,0.0106383,Q0_25,False,0,0,2
377,91835,243,224,5,3,0.6462766,Q50_75,False,0,1,3
377,80667,213,366,5,3,0.56648936,Q50_75,False,0,1,3
377,53083,140,303,5,3,0.37234043,Q25_50,False,0,1,3
377,38181,101,104,5,3,0.26861702,Q25_50,False,0,1,3
377,92411,245,46,5,3,0.65159574,Q50_75,False,0,0,2
377,21976,58,110,5,2,0.15425532,Q0_25,False,0,0,3
377,101273,268,237,6,3,0.71276596,Q50_75,True,0,1,3
377,46876,124,128,5,3,0.32978723,Q25_50,False,0,1,3
377,141993,376,241,6,3,1.0,Q75_100,True,0,1,3
377,114507,303,276,6,3,0.80585106,Q75_100,True,0,1,3
377,53374,141,217,5,3,0.375,Q25_50,False,0,2,3
377,14832,39,129,5,2,0.1037234,Q0_25,False,0,2,3
377,36670,97,101,5,2,0.25797872,Q25_50,False,0,1,3
377,64371,170,281,5,3,0.45212766,Q25_50,False,0,0,3
377,93011,246,269,5,3,0.65425532,Q50_75,False,0,1,3
377,6897,18,111,4,2,0.04787234,Q0_25,False,0,0,3
377,76141,201,364,5,3,0.53457447,Q50_75,False,0,1,3
377,106741,283,50,6,3,0.75265957,Q75_100,True,0,0,2
377,96819,256,307,5,3,0.68085106,Q50_75,False,0,0,3
377,125904,333,363,6,3,0.8856383,Q75_100,True,0,0,3
377,71810,190,180,5,3,0.50531915,Q50_75,False,0,1,3
377,88161,233,320,5,3,0.61968085,Q50_75,False,0,0,3
377,21278,56,166,5,2,0.14893617,Q0_25,False,0,2,3
377,118088,313,87,6,3,0.83244681,Q75_100,True,0,0,2
377,90666,240,186,5,3,0.63829787,Q50_75,False,0,0,3
377,3762,9,369,4,1,0.02393617,Q0_25,False,0,0,3
377,108001,286,179,6,3,0.7606383,Q75_100,True,0,1,3
377,103079,273,158,6,3,0.72606383,Q50_75,True,0,0,3
377,43071,114,93,5,3,0.30319149,Q25_50,False,0,0,2
377,22621,60,1,5,2,0.15957447,Q0_25,False,0,0,1
377,53270,141,113,5,3,0.375,Q25_50,False,0,0,3
377,113069,299,346,6,3,0.79521277,Q75_100,True,0,0,3
377,101520,269,107,6,3,0.71542553,Q50_75,True,0,1,3
377,119615,317,106,6,3,0.84308511,Q75_100,True,0,1,3
377,93431,247,312,5,3,0.65691489,Q50_75,False,0,0,3
377,16903,44,315,5,2,0.11702128,Q0_25,False,0,0,3
377,82456,218,270,5,3,0.57978723,Q50_75,False,0,1,3
377,140304,372,60,6,3,0.9893617,Q75_100,True,0,0,2
377,138820,368,84,6,3,0.9787234,Q75_100,True,0,1,2
377,47066,124,318,5,3,0.32978723,Q25_50,False,0,0,3
377,39161,103,330,5,3,0.27393617,Q25_50,False,0,0,3
377,98271,260,251,5,3,0.69148936,Q50_75,False,0,1,3
377,78806,209,13,5,3,0.55585106,Q50_75,False,0,0,2
377,41793,110,323,5,3,0.29255319,Q25_50,False,0,1,3
377,23679,62,305,5,2,0.16489362,Q0_25,False,0,1,3
377,67924,180,64,5,3,0.4787234,Q25_50,False,0,1,2
377,56282,149,109,5,3,0.3962766,Q25_50,False,0,2,3
377,123358,327,79,6,3,0.86968085,Q75_100,True,0,0,2
377,83578,221,261,5,3,0.58776596,Q50_75,False,0,2,3
377,53380,141,223,5,3,0.375,Q25_50,False,0,2,3
377,106039,281,102,6,3,0.74734043,Q50_75,True,0,0,3
377,133599,354,141,6,3,0.94148936,Q75_100,True,0,1,3
377,85235,226,33,5,3,0.60106383,Q50_75,False,0,0,2
377,13843,36,271,5,2,0.09574468,Q0_25,False,0,1,3
377,65246,173,25,5,3,0.46010638,Q25_50,False,0,0,2
377,10160,26,358,5,2,0.06914894,Q0_25,False,0,0,3
377,28751,76,99,5,2,0.20212766,Q0_25,False,0,0,2
377,57238,151,311,5,3,0.40159574,Q25_50,False,0,0,3
377,61302,162,228,5,3,0.43085106,Q25_50,False,0,0,3
377,70983,188,107,5,3,0.5,Q50_75,False,0,0,3
377,122828,325,303,6,3,0.8643617,Q75_100,True,0,0,3
377,133773,354,315,6,3,0.94148936,Q75_100,True,0,0,3
377,60502,160,182,5,3,0.42553191,Q25_50,False,0,2,3
377,56475,149,302,5,3,0.3962766,Q25_50,False,0,0,3
377,105512,279,329,6,3,0.74202128,Q50_75,True,0,0,3
377,133179,353,98,6,3,0.93882979,Q75_100,True,0,0,2
377,48838,129,205,5,3,0.34308511,Q25_50,False,0,1,3
377,86612,229,279,5,3,0.60904255,Q50_75,False,0,1,3
377,89024,236,52,5,3,0.62765957,Q50_75,False,0,0,2
377,104103,276,51,6,3,0.73404255,Q50_75,True,0,0,2
377,42325,112,101,5,3,0.29787234,Q25_50,False,0,1,3
377,124843,331,56,6,3,0.88031915,Q75_100,True,0,1,2
377,111613,296,21,6,3,0.78723404,Q75_100,True,0,0,2
377,134824,357,235,6,3,0.94946809,Q75_100,True,0,0,3
377,73285,194,147,5,3,0.51595745,Q50_75,False,0,1,3
377,69080,183,89,5,3,0.48670213,Q25_50,False,0,1,2
377,98560,261,163,5,3,0.69414894,Q50_75,False,0,2,3
377,73414,194,276,5,3,0.51595745,Q50_75,False,0,1,3
377,109044,289,91,6,3,0.76861702,Q75_100,True,0,0,2
377,74735,198,89,5,3,0.52659574,Q50_75,False,0,1,2
377,16566,43,355,5,2,0.1143617,Q0_25,False,0,1,3
377,9977,26,175,4,2,0.06914894,Q0_25,False,0,0,3
377,53823,142,289,5,3,0.37765957,Q25_50,False,0,0,3
377,132251,350,301,6,3,0.93085106,Q75_100,True,0,0,3
377,66623,176,271,5,3,0.46808511,Q25_50,False,0,2,3
377,113048,299,325,6,3,0.79521277,Q75_100,True,0,0,3
377,3303,8,287,4,1,0.0212766,Q0_25,False,0,0,3
377,131365,348,169,6,3,0.92553191,Q75_100,True,0,2,3
377,78999,209,206,5,3,0.55585106,Q50_75,False,0,1,3
377,87102,231,15,5,3,0.6143617,Q50_75,False,0,0,2
377,37678,99,355,5,2,0.26329787,Q25_50,False,0,0,3
377,20307,53,326,5,2,0.14095745,Q0_25,False,0,0,3
377,50315,133,174,5,3,0.3537234,Q25_50,False,0,1,3
377,44046,116,314,5,3,0.30851064,Q25_50,False,0,0,3
377,98988,262,214,5,3,0.69680851,Q50_75,False,0,1,3
377,12362,32,298,5,2,0.08510638,Q0_25,False,0,1,3
377,80581,213,280,5,3,0.56648936,Q50_75,False,0,0,3
377,24276,64,148,5,2,0.17021277,Q0_25,False,0,0,3
377,34182,90,252,5,2,0.2393617,Q0_25,False,0,1,3
377,72916,193,155,5,3,0.51329787,Q50_75,False,0,1,3
377,538,1,161,3,1,0.00265957,Q0_25,False,0,0,3
377,107870,286,48,6,3,0.7606383,Q75_100,True,0,0,2
377,5507,14,229,4,2,0.03723404,Q0_25,False,0,2,3
377,36075,95,260,5,2,0.25265957,Q25_50,False,0,2,3
377,131475,348,279,6,3,0.92553191,Q75_100,True,0,0,3
377,65854,174,256,5,3,0.46276596,Q25_50,False,0,1,3
377,90300,239,197,5,3,0.6356383,Q50_75,False,0,1,3
377,92474,245,109,5,3,0.65159574,Q50_75,False,0,1,3
377,131289,348,93,6,3,0.92553191,Q75_100,True,0,0,2
377,60291,159,348,5,3,0.42287234,Q25_50,False,0,0,3
377,102773,272,229,6,3,0.72340426,Q50_75,True,0,2,3
377,113860,302,6,6,3,0.80319149,Q75_100,True,0,0,1
377,140506,372,262,6,3,0.9893617,Q75_100,True,0,1,3
377,69326,183,335,5,3,0.48670213,Q25_50,False,0,0,3
377,58893,156,81,5,3,0.41489362,Q25_50,False,0,0,2
377,44675,118,189,5,3,0.31382979,Q25_50,False,0,2,3
377,46305,122,311,5,3,0.32446809,Q25_50,False,0,0,3
377,53669,142,135,5,3,0.37765957,Q25_50,False,0,1,3
377,107606,285,161,6,3,0.75797872,Q75_100,True,0,2,3
377,92600,245,235,5,3,0.65159574,Q50_75,False,0,1,3
377,64207,170,117,5,3,0.45212766,Q25_50,False,0,2,3
377,124480,330,70,6,3,0.87765957,Q75_100,True,0,0,2
377,64235,170,145,5,3,0.45212766,Q25_50,False,0,1,3
377,8310,22,16,4,2,0.05851064,Q0_25,False,0,1,2
377,46392,123,21,5,3,0.32712766,Q25_50,False,0,0,2
377,103655,274,357,6,3,0.7287234,Q50_75,True,0,0,3
377,80114,212,190,5,3,0.56382979,Q50_75,False,0,1,3
377,126596,335,301,6,3,0.89095745,Q75_100,True,0,0,3
377,18891,50,41,5,2,0.13297872,Q0_25,False,0,0,2
377,29088,77,59,5,2,0.20478723,Q0_25,False,0,1,2
377,84,0,84,2,1,0.0,Q0_25,False,0,0,2
377,111466,295,251,6,3,0.78457447,Q75_100,True,0,0,3
377,48701,129,68,5,3,0.34308511,Q25_50,False,0,1,2
377,35336,93,275,5,2,0.24734043,Q0_25,False,0,0,3
